track_id,lon,lat,speed,time
128,23.73422,37.99123400000001,4.2078,1970-01-01 00:06:48.000
128,23.734242,37.99123,10.4591,1970-01-01 00:06:49.000
128,23.734285,37.991223,17.2176,1970-01-01 00:06:50.000
128,23.734348,37.991214,22.9878,1970-01-01 00:06:51.000
128,23.734422,37.991202,23.7894,1970-01-01 00:06:52.000
128,23.734496,37.99119,23.9258,1970-01-01 00:06:53.000
128,23.73457,37.99117800000001,23.5964,1970-01-01 00:06:54.000
128,23.734644,37.991166,24.7061,1970-01-01 00:06:55.000
128,23.734725,37.991155,27.3618,1970-01-01 00:06:56.000
128,23.734813,37.991141,28.5067,1970-01-01 00:06:57.000
128,23.734897,37.991127,25.4733,1970-01-01 00:06:58.000
128,23.734974,37.991115,24.6068,1970-01-01 00:06:59.000
128,23.73505,37.991105,24.1469,1970-01-01 00:07:00.000
128,23.735121,37.991095,21.1435,1970-01-01 00:07:01.000
128,23.735183,37.991086,18.645,1970-01-01 00:07:02.000
128,23.735235,37.991077,15.4769,1970-01-01 00:07:03.000
128,23.735283,37.99107,15.6224,1970-01-01 00:07:04.000
128,23.735331,37.991062,15.2494,1970-01-01 00:07:05.000
128,23.735375,37.991053,13.727,1970-01-01 00:07:06.000
128,23.735417,37.991046,13.2452,1970-01-01 00:07:07.000
128,23.735456,37.991039,11.5959,1970-01-01 00:07:08.000
128,23.735488,37.991033,10.0401,1970-01-01 00:07:09.000
128,23.735525,37.991027,13.6212,1970-01-01 00:07:10.000
128,23.73556,37.991022,8.2195,1970-01-01 00:07:11.000
128,23.735583,37.991019,6.0359,1970-01-01 00:07:12.000
128,23.735592,37.991018,0.941,1970-01-01 00:07:13.000
128,23.735591,37.991018,0.027000000000000003,1970-01-01 00:07:14.000
128,23.735591,37.991018,0.0002,1970-01-01 00:07:15.000
128,23.735591,37.991018,0.0,1970-01-01 00:07:16.000
128,23.735591,37.991018,0.0,1970-01-01 00:07:17.000
128,23.735591,37.991018,0.0,1970-01-01 00:07:18.000
128,23.735591,37.991018,0.0,1970-01-01 00:07:19.000
128,23.735591,37.991018,0.0,1970-01-01 00:07:20.000
